id,Lon,Lat,SettlementName,ShortName,MunicipalDistrict,Adm_1,Adm_2,Year,Population
838,67.76824,57.495941,село Новонерда,с. Новонерда,Ярковский район,0,0,1990,454
1091,67.046776,57.387246,поселок Светлоозерский,п. Светлоозерский,Ярковский район,0,0,1990,700
471,67.236438,57.65317,село Караульнояр,с. Караульнояр,Ярковский район,1,0,1990,578
974,67.045339,57.788491,село Плеханово,с. Плеханово,Ярковский район,1,0,1990,501
721,67.106757,57.309542,село Матмасы,с. Матмасы,Ярковский район,0,0,1990,209
1,66.853216,57.542463,поселок Абаевский,п. Абаевский,Ярковский район,0,0,1990,291
473,66.995249,57.229549,деревня Карбаны,д. Карбаны,Ярковский район,0,0,1990,347
1100,67.227787,57.938606,село Сеиты,с. Сеиты,Ярковский район,0,0,1990,312
263,67.086149,57.611862,село Гилево,с. Гилево,Ярковский район,1,0,1990,567
1150,67.47494,57.828658,село Сорокино,с. Сорокино,Ярковский район,1,0,1990,489
1287,67.158033,57.775771,поселок Усть-Тавда,п. Усть-Тавда,Ярковский район,0,0,1990,386
1361,67.294127,57.715623,деревня Шатанова,д. Шатанова,Ярковский район,0,0,1990,624
709,67.165812,57.321577,село Маранка,с. Маранка,Ярковский район,1,0,1990,775
768,66.48603,57.131824,деревня Мотуши,д. Мотуши,Ярковский район,0,0,1990,262
602,66.989185,57.141251,деревня Куртюганы,д. Куртюганы,Ярковский район,0,0,1990,271
141,67.132251,57.742856,деревня Большой Краснояр,д. Большой Краснояр,Ярковский район,0,0,1990,265
1176,67.994813,57.56219,деревня Старый Каишкуль,д. Старый Каишкуль,Ярковский район,0,0,1990,173
1379,67.125918,57.47309,поселок Шпалозаводский,п. Шпалозаводский,Ярковский район,0,0,1990,100
547,66.638384,57.190948,деревня Космакова,д. Космакова,Ярковский район,0,0,1990,330
798,66.854178,57.238235,деревня Никитина,д. Никитина,Ярковский район,0,0,1990,269
205,66.943946,57.770381,село Верхнесидорово,с. Верхнесидорово,Ярковский район,0,0,1990,209
1390,67.0643,57.38663,село Южаково,с. Южаково,Ярковский район,0,0,1990,323
852,67.1964,57.537028,село Новоселово,с. Новоселово,Ярковский район,0,0,1990,224
966,66.870662,57.501599,деревня Петропавловка,д. Петропавловка,Ярковский район,0,0,1990,210
1400,67.011967,57.181222,деревня Юртобор,д. Юртобор,Ярковский район,0,0,1990,161
1215,67.00328,57.192479,деревня Тарханы,д. Тарханы,Ярковский район,0,0,1990,149
429,67.115533,57.466111,деревня Иска,д. Иска,Ярковский район,0,0,1990,129
699,67.162398,57.766502,деревня Малый Эсаул,д. Малый Эсаул,Ярковский район,0,0,1990,117
858,67.720324,57.491326,деревня Новотроицкая,д. Новотроицкая,Ярковский район,0,0,1990,104
973,67.197657,57.525485,деревня Плавнова,д. Плавнова,Ярковский район,0,0,1990,146
7,67.593841,57.417121,село Агалья,с. Агалья,Ярковский район,0,0,1990,131
1314,67.185297,57.54908,деревня Чеганова,д. Чеганова,Ярковский район,0,0,1990,94
1212,67.122019,57.785881,деревня Тараканова,д. Тараканова,Ярковский район,0,0,1990,105
1082,67.106811,57.784557,деревня Сакандыкова,д. Сакандыкова,Ярковский район,0,0,1990,114
1386,66.687315,57.21474,деревня Щучья,д. Щучья,Ярковский район,0,0,1990,135
90,67.098151,57.569127,деревня Березов Яр,д. Березов Яр,Ярковский район,0,0,1990,87
329,66.707492,57.157705,деревня Дулепина,д. Дулепина,Ярковский район,0,0,1990,92
383,67.105391,57.481036,поселок Заречный,п. Заречный,Ярковский район,0,0,1990,145
834,67.22343,57.625773,деревня Новокурская,д. Новокурская,Ярковский район,0,0,1990,115
99,67.54237,57.82877,деревня Бехтери,д. Бехтери,Ярковский район,0,0,1990,27
752,67.741219,57.458428,деревня Михайловка,д. Михайловка,Ярковский район,0,0,1990,51
9,67.260521,57.741132,деревня Аксарина,д. Аксарина,Ярковский район,0,0,1990,270
675,66.778414,57.089702,деревня Малая Чечкина,д. Малая Чечкина,Ярковский район,0,0,1990,59
71,67.10037,57.694864,деревня Бачкун,д. Бачкун,Ярковский район,0,0,1990,144
322,67.080562,57.61812,деревня Дуброва,д. Дуброва,Ярковский район,0,0,1990,22
147,67.167294,57.366847,деревня Бор,д. Бор,Ярковский район,0,0,1990,35
29,67.2358,57.715547,деревня Антипина,д. Антипина,Ярковский район,0,0,1990,22
